colummn
64.0
60.0
56.00000000000001
53.0
52.0
56.00000000000001
56.00000000000001
44.0
46.0
63.0
52.0
50.0
62.0
54.0
55.00000000000001
61.0
59.0
60.0
52.0
59.0
59.0
65.0
61.0
63.0
55.00000000000001
56.99999999999999
50.0
40.0
44.0
42.0
28.999999999999996
40.0
44.0
43.0
54.0
59.0
63.0
63.0
56.99999999999999
54.0
52.0
71.0
68.0
70.0
64.0
65.0
53.0
62.0
59.0
46.0
41.0
37.0
47.0
38.0
51.0
53.0
51.0
48.0
56.99999999999999
61.0
56.00000000000001
51.0
61.0
53.0
57.99999999999999
46.0
66.0
55.00000000000001
53.0
50.0
56.99999999999999
46.0
33.0
50.0
32.0
31.0
35.0
31.0
50.0
55.00000000000001
56.99999999999999
37.0
62.0
42.0
33.0
35.0
35.0
37.0
38.0
35.0
24.0
38.0
41.0
36.0
31.0
34.0
43.0
46.0
33.0
35.0
34.0
42.0
51.0
39.0
42.0
35.0
36.0
38.0
46.0
45.0
39.0
37.0
35.0
39.0
37.0
32.0
30.0
45.0
36.0
40.0
49.0
39.0
36.0
41.0
34.0
25.0
28.000000000000004
37.0
33.0
41.0
35.0
67.0
54.0
50.0
34.0
33.0
31.0
43.0
37.0
43.0
51.0
64.0
66.0
57.99999999999999
47.0
49.0
54.0
43.0
41.0
47.0
34.0
37.0
38.0
76.0
44.0
23.0
43.0
40.0
52.0
44.0
43.0
44.0
62.0
62.0
56.00000000000001
67.0
55.00000000000001
40.0
36.0
44.0
45.0
51.0
53.0
63.0
63.0
55.00000000000001
45.0
48.0
45.0
31.0
39.0
33.0
45.0
49.0
46.0
51.0
47.0
59.0
59.0
63.0
54.0
56.99999999999999
56.99999999999999
56.99999999999999
52.0
53.0
59.0
42.0
53.0
54.0
49.0
38.0
48.0
56.99999999999999
68.0
50.0
46.0
68.0
47.0
45.0
48.0
56.99999999999999
68.0
51.0
45.0
43.0
34.0
41.0
61.0
37.0
42.0
64.0
49.0
49.0
36.0
48.0
42.0
37.0
31.0
35.0
32.0
45.0
47.0
39.0
39.0
45.0
31.0
46.0
32.0
53.0
38.0
47.0
45.0
38.0
40.0
42.0
36.0
45.0
44.0
49.0
48.0
56.99999999999999
43.0
51.0
48.0
36.0
46.0
40.0
40.0
44.0
40.0
40.0
39.0
40.0
41.0
32.0
42.0
32.0
31.0
42.0
43.0
51.0
52.0
56.00000000000001
55.00000000000001
56.00000000000001
54.0
44.0
50.0
48.0
54.0
57.99999999999999
53.0
54.0
41.0
52.0
42.0
47.0
49.0
37.0
47.0
56.99999999999999
61.0
56.99999999999999
54.0
48.0
50.0
50.0
42.0
42.0
65.0
55.00000000000001
67.0
63.0
62.0
60.0
49.0
53.0
50.0
55.00000000000001
57.99999999999999
43.0
40.0
41.0
41.0
45.0
53.0
52.0
53.0
49.0
55.00000000000001
53.0
51.0
52.0
47.0
48.0
49.0
55.00000000000001
54.0
65.0
57.99999999999999
52.0
47.0
56.99999999999999
56.99999999999999
68.0
60.0
71.0
65.0
51.0
52.0
42.0
44.0
43.0
53.0
47.0
52.0
51.0
56.00000000000001
52.0
45.0
41.0
53.0
62.0
59.0
50.0
49.0
63.0
53.0
56.99999999999999
56.99999999999999
67.0
55.00000000000001
60.0
55.00000000000001
52.0
62.0
55.00000000000001
57.99999999999999
55.00000000000001
52.0
41.0
45.0
53.0
57.99999999999999
57.99999999999999
49.0
56.00000000000001
57.99999999999999
54.0
56.00000000000001
55.00000000000001
52.0
55.00000000000001
54.0
42.0
49.0
48.0
46.0
50.0
55.00000000000001
64.0
54.0
49.0
60.0
68.0
53.0
54.0
55.00000000000001
53.0
47.0
46.0
41.0
45.0
38.0
40.0
49.0
42.0
49.0
54.0
41.0
59.0
54.0
46.0
52.0
65.0
64.0
63.0
71.0
56.99999999999999
65.0
61.0
71.0
47.0
66.0
70.0
60.0
65.0
68.0
65.0
59.0
56.00000000000001
68.0
65.0
57.99999999999999
49.0
46.0
47.0
56.00000000000001
56.99999999999999
64.0
53.0
55.00000000000001
60.0
45.0
56.99999999999999
56.99999999999999
56.00000000000001
62.0
47.0
56.99999999999999
48.0
50.0
63.0
63.0
56.00000000000001
56.99999999999999
61.0
61.0
50.0
51.0
45.0
56.99999999999999
48.0
54.0
56.99999999999999
56.99999999999999
69.0
70.0
49.0
52.0
48.0
55.00000000000001
54.0
51.0
47.0
52.0
53.0
53.0
39.0
40.0
52.0
51.0
56.99999999999999
56.99999999999999
55.00000000000001
56.99999999999999
53.0
55.00000000000001
59.0
48.0
54.0
69.0
65.0
61.0
55.00000000000001
49.0
62.0
56.99999999999999
53.0
61.0
57.99999999999999
57.99999999999999
56.00000000000001
56.00000000000001
67.0
54.0
56.99999999999999
57.99999999999999
59.0
59.0
55.00000000000001
62.0
57.99999999999999
63.0
55.00000000000001
61.0
57.99999999999999
49.0
57.99999999999999
60.0
65.0
54.0
56.00000000000001
54.0
55.00000000000001
57.99999999999999
50.0
56.00000000000001
55.00000000000001
56.99999999999999
69.0
60.0
61.0
52.0
57.99999999999999
61.0
54.0
52.0
56.00000000000001
53.0
57.99999999999999
65.0
52.0
61.0
47.0
56.99999999999999
51.0
55.00000000000001
55.00000000000001
59.0
60.0
56.99999999999999
61.0
60.0
65.0
60.0
53.0
56.00000000000001
56.00000000000001
54.0
57.99999999999999
61.0
62.0
66.0
55.00000000000001
45.0
55.00000000000001
65.0
61.0
56.99999999999999
47.0
52.0
63.0
59.0
62.0
63.0
59.0
51.0
50.0
59.0
57.99999999999999
63.0
61.0
53.0
57.99999999999999
56.99999999999999
60.0
63.0
57.99999999999999
56.00000000000001
60.0
54.0
62.0
56.00000000000001
47.0
62.0
57.99999999999999
56.00000000000001
57.99999999999999
53.0
54.0
53.0
62.0
59.0
67.0
59.0
55.00000000000001
56.99999999999999
61.0
56.00000000000001
55.00000000000001
59.0
59.0
56.00000000000001
64.0
67.0
61.0
69.0
66.0
64.0
52.0
56.99999999999999
59.0
54.0
60.0
56.99999999999999
57.99999999999999
62.0
56.00000000000001
54.0
54.0
64.0
62.0
70.0
55.00000000000001
64.0
60.0
62.0
56.00000000000001
63.0
56.99999999999999
55.00000000000001
57.99999999999999
60.0
56.00000000000001
63.0
54.0
61.0
64.0
53.0
49.0
64.0
66.0
59.0
52.0
51.0
59.0
67.0
59.0
54.0
54.0
53.0
62.0
57.99999999999999
74.0
57.99999999999999
55.00000000000001
54.0
59.0
55.00000000000001
60.0
57.99999999999999
55.00000000000001
60.0
56.00000000000001
57.99999999999999
67.0
56.99999999999999
56.00000000000001
61.0
64.0
52.0
67.0
61.0
64.0
74.0
62.0
67.0
65.0
59.0
54.0
62.0
53.0
63.0
66.0
61.0
57.99999999999999
49.0
62.0
56.99999999999999
61.0
59.0
60.0
70.0
63.0
60.0
64.0
71.0
67.0
69.0
66.0
71.0
61.0
70.0
53.0
68.0
62.0
64.0
63.0
55.00000000000001
52.0
61.0
56.99999999999999
75.0
65.0
61.0
57.99999999999999
72.0
59.0
60.0
59.0
71.0
63.0
56.00000000000001
69.0
76.0
60.0
62.0
66.0
53.0
67.0
69.0
70.0
65.0
63.0
66.0
56.99999999999999
59.0
65.0
63.0
72.0
62.0
60.0
63.0
55.00000000000001
63.0
52.0
56.99999999999999
64.0
68.0
56.00000000000001
63.0
67.0
64.0
57.99999999999999
69.0
61.0
54.0
59.0
64.0
59.0
68.0
62.0
59.0
56.99999999999999
69.0
59.0
64.0
63.0
67.0
69.0
68.0
65.0
63.0
68.0
60.0
61.0
70.0
65.0
72.0
62.0
62.0
54.0
67.0
61.0
54.0
66.0
57.99999999999999
56.00000000000001
68.0
65.0
66.0
57.99999999999999
65.0
62.0
69.0
64.0
64.0
61.0
61.0
68.0
64.0
73.0
70.0
61.0
61.0
65.0
60.0
62.0
63.0
63.0
64.0
64.0
60.0
60.0
69.0
62.0
59.0
65.0
63.0
59.0
60.0
64.0
57.99999999999999
56.00000000000001
63.0
60.0
52.0
61.0
64.0
61.0
55.00000000000001
54.0
60.0
57.99999999999999
56.99999999999999
61.0
57.99999999999999
56.00000000000001
67.0
55.00000000000001
52.0
59.0
66.0
56.00000000000001
62.0
52.0
52.0
56.99999999999999
62.0
53.0
62.0
53.0
51.0
56.99999999999999
51.0
54.0
52.0
63.0
66.0
55.00000000000001
53.0
54.0
60.0
54.0
62.0
62.0
59.0
55.00000000000001
56.00000000000001
56.00000000000001
53.0
64.0
62.0
60.0
57.99999999999999
59.0
59.0
59.0
56.99999999999999
54.0
61.0
56.99999999999999
60.0
57.99999999999999
61.0
60.0
56.00000000000001
55.00000000000001
62.0
59.0
54.0
61.0
51.0
56.00000000000001
57.99999999999999
50.0
55.00000000000001
59.0
61.0
48.0
56.00000000000001
72.0
56.00000000000001
56.00000000000001
63.0
56.99999999999999
56.00000000000001
51.0
65.0
56.00000000000001
60.0
56.99999999999999
52.0
59.0
50.0
54.0
57.99999999999999
61.0
49.0
57.99999999999999
60.0
60.0
59.0
60.0
52.0
63.0
47.0
56.99999999999999
62.0
65.0
60.0
60.0
55.00000000000001
60.0
59.0
60.0
56.99999999999999
51.0
57.99999999999999
61.0
60.0
57.99999999999999
53.0
62.0
56.00000000000001
50.0
55.00000000000001
60.0
57.99999999999999
64.0
57.99999999999999
59.0
55.00000000000001
62.0
62.0
52.0
61.0
61.0
64.0
61.0
61.0
62.0
55.00000000000001
68.0
67.0
62.0
63.0
53.0
57.99999999999999
64.0
65.0
56.99999999999999
61.0
52.0
54.0
59.0
57.99999999999999
59.0
60.0
56.00000000000001
59.0
63.0
55.00000000000001
56.00000000000001
60.0
56.99999999999999
52.0
66.0
57.99999999999999
60.0
59.0
51.0
61.0
68.0
56.00000000000001
52.0
55.00000000000001
53.0
52.0
53.0
66.0
64.0
55.00000000000001
62.0
60.0
57.99999999999999
52.0
56.99999999999999
55.00000000000001
56.00000000000001
53.0
51.0
56.00000000000001
50.0
60.0
55.00000000000001
57.99999999999999
71.0
56.99999999999999
55.00000000000001
63.0
48.0
56.99999999999999
63.0
44.0
61.0
66.0
60.0
61.0
54.0
63.0
56.00000000000001
67.0
52.0
56.99999999999999
59.0
62.0
63.0
69.0
51.0
55.00000000000001
60.0
63.0
70.0
67.0
55.00000000000001
55.00000000000001
48.0
59.0
55.00000000000001
48.0
56.99999999999999
59.0
59.0
52.0
56.00000000000001
56.99999999999999
55.00000000000001
56.99999999999999
61.0
60.0
59.0
64.0
62.0
54.0
55.00000000000001
57.99999999999999
60.0
53.0
51.0
62.0
62.0
56.99999999999999
60.0
63.0
56.00000000000001
45.0
60.0
60.0
53.0
56.99999999999999
62.0
60.0
61.0
56.00000000000001
54.0
65.0
60.0
56.00000000000001
51.0
54.0
56.99999999999999
56.00000000000001
60.0
54.0
56.00000000000001
56.00000000000001
48.0
57.99999999999999
60.0
62.0
61.0
49.0
55.00000000000001
64.0
59.0
50.0
50.0
61.0
61.0
61.0
60.0
46.0
55.00000000000001
55.00000000000001
64.0
54.0
57.99999999999999
55.00000000000001
61.0
60.0
54.0
62.0
53.0
59.0
60.0
62.0
60.0
56.00000000000001
55.00000000000001
70.0
65.0
56.00000000000001
51.0
56.00000000000001
54.0
59.0
56.99999999999999
59.0
59.0
56.00000000000001
60.0
56.00000000000001
52.0
62.0
64.0
55.00000000000001
71.0
64.0
65.0
55.00000000000001
62.0
57.99999999999999
65.0
63.0
55.00000000000001
45.0
67.0
57.99999999999999
54.0
67.0
55.00000000000001
55.00000000000001
55.00000000000001
56.00000000000001
59.0
52.0
63.0
59.0
66.0
64.0
53.0
53.0
52.0
57.99999999999999
60.0
56.00000000000001
52.0
54.0
52.0
64.0
57.99999999999999
63.0
65.0
64.0
64.0
70.0
57.99999999999999
67.0
63.0
60.0
67.0
60.0
57.99999999999999
56.99999999999999
54.0
57.99999999999999
64.0
67.0
65.0
67.0
56.00000000000001
59.0
57.99999999999999
51.0
60.0
60.0
56.99999999999999
62.0
57.99999999999999
65.0
66.0
67.0
59.0
69.0
70.0
66.0
64.0
68.0
66.0
54.0
72.0
65.0
63.0
64.0
62.0
65.0
63.0
57.99999999999999
69.0
60.0
63.0
62.0
54.0
64.0
57.99999999999999
65.0
71.0
63.0
69.0
65.0
62.0
54.0
65.0
66.0
69.0
57.99999999999999
65.0
57.99999999999999
55.00000000000001
65.0
62.0
57.99999999999999
59.0
61.0
70.0
68.0
66.0
68.0
70.0
61.0
55.00000000000001
59.0
61.0
60.0
65.0
65.0
63.0
64.0
69.0
66.0
56.99999999999999
65.0
56.00000000000001
61.0
59.0
56.99999999999999
66.0
65.0
67.0
60.0
67.0
61.0
73.0
61.0
72.0
63.0
59.0
54.0
56.00000000000001
61.0
68.0
69.0
64.0
66.0
63.0
68.0
52.0
62.0
69.0
57.99999999999999
62.0
66.0
65.0
63.0
79.0
61.0
61.0
59.0
59.0
64.0
69.0
61.0
63.0
61.0
66.0
56.99999999999999
56.00000000000001
64.0
64.0
52.0
54.0
56.99999999999999
64.0
62.0
49.0
53.0
50.0
62.0
53.0
55.00000000000001
56.00000000000001
66.0
57.99999999999999
70.0
56.99999999999999
59.0
61.0
59.0
62.0
67.0
59.0
47.0
64.0
