colummn
40.0
54.0
48.0
53.0
54.0
47.0
48.0
55.00000000000001
56.00000000000001
51.0
61.0
55.00000000000001
64.0
51.0
55.00000000000001
52.0
40.0
60.0
54.0
53.0
45.0
43.0
28.999999999999996
41.0
50.0
43.0
49.0
52.0
55.00000000000001
45.0
48.0
54.0
52.0
53.0
47.0
62.0
53.0
60.0
55.00000000000001
59.0
61.0
68.0
64.0
59.0
59.0
52.0
49.0
62.0
56.99999999999999
62.0
53.0
57.99999999999999
63.0
59.0
61.0
54.0
60.0
67.0
63.0
56.00000000000001
63.0
60.0
56.99999999999999
57.99999999999999
53.0
67.0
62.0
55.00000000000001
59.0
56.00000000000001
69.0
52.0
61.0
54.0
64.0
59.0
62.0
61.0
63.0
57.99999999999999
55.00000000000001
63.0
65.0
65.0
61.0
56.00000000000001
56.99999999999999
56.99999999999999
65.0
65.0
60.0
54.0
56.99999999999999
56.99999999999999
61.0
60.0
56.99999999999999
51.0
56.99999999999999
61.0
55.00000000000001
60.0
62.0
61.0
64.0
61.0
53.0
56.00000000000001
52.0
72.0
64.0
59.0
60.0
64.0
63.0
59.0
63.0
56.00000000000001
55.00000000000001
64.0
55.00000000000001
67.0
69.0
61.0
57.99999999999999
59.0
64.0
63.0
61.0
60.0
60.0
62.0
65.0
57.99999999999999
57.99999999999999
54.0
56.00000000000001
63.0
62.0
55.00000000000001
62.0
60.0
57.99999999999999
69.0
67.0
56.00000000000001
54.0
63.0
59.0
50.0
54.0
66.0
71.0
63.0
70.0
69.0
63.0
51.0
61.0
57.99999999999999
51.0
56.99999999999999
54.0
62.0
64.0
66.0
53.0
72.0
60.0
73.0
62.0
55.00000000000001
65.0
62.0
67.0
56.00000000000001
59.0
54.0
60.0
65.0
59.0
61.0
56.99999999999999
68.0
53.0
62.0
61.0
61.0
72.0
59.0
57.99999999999999
57.99999999999999
61.0
65.0
59.0
50.0
55.00000000000001
56.00000000000001
56.99999999999999
65.0
63.0
61.0
65.0
55.00000000000001
68.0
56.99999999999999
55.00000000000001
65.0
59.0
61.0
59.0
68.0
62.0
60.0
59.0
56.00000000000001
62.0
60.0
60.0
61.0
53.0
55.00000000000001
61.0
55.00000000000001
56.99999999999999
52.0
68.0
51.0
50.0
59.0
69.0
60.0
64.0
71.0
55.00000000000001
53.0
51.0
56.00000000000001
56.99999999999999
53.0
57.99999999999999
57.99999999999999
63.0
65.0
57.99999999999999
60.0
51.0
63.0
56.99999999999999
61.0
60.0
62.0
54.0
56.00000000000001
62.0
57.99999999999999
54.0
56.00000000000001
56.99999999999999
68.0
55.00000000000001
57.99999999999999
56.99999999999999
59.0
65.0
51.0
61.0
53.0
60.0
60.0
57.99999999999999
56.99999999999999
56.00000000000001
61.0
61.0
64.0
65.0
62.0
61.0
55.00000000000001
52.0
54.0
50.0
56.99999999999999
55.00000000000001
54.0
55.00000000000001
52.0
69.0
66.0
51.0
